X,Y,Z
5.4402966,16.585335,9.140414
4.411794,-7.1095176,-5.2908587
-8.381229,-8.851707,-1.9808991
1.4162042,-3.6170247,13.605111
-7.810828,-6.2802067,-2.5957353
5.1549177,-0.97588426,12.641151
-9.167874,1.3604897,15.847536
-4.4121566,-0.6751024,-17.83389
1.5158914,-8.902823,7.311008
-1.5572077,-15.003576,-3.5861886
7.5354633,8.633336,3.1987057
13.409183,15.461422,-3.31537
0.15645453,11.129549,4.9455476
-15.213523,-1.5553253,9.571023
-0.7895477,-11.0666685,0.657148
13.635684,-2.0956585,14.049974
-18.033484,1.8538325,-2.6014922
-1.6670322,4.9928975,9.66311
12.893502,6.449957,12.9031315
-6.1663136,20.066223,8.156011
-16.43201,0.69010854,5.6618204
-14.454457,-2.8940303,9.147794
-4.4087515,9.759678,10.954782
-6.9744163,21.342737,6.1676326
12.81748,9.070842,4.2789226
2.4768693,-6.4173923,13.282407
-13.690441,10.372471,5.976159
15.420939,6.829385,7.3009777
-5.7395716,-8.842761,9.325394
-8.250067,-12.927905,-6.504228
0.16461293,8.988246,2.424299
2.9832828,-12.264927,6.6074824
-14.493582,-8.643,6.4561954
8.577258,12.9990835,8.222464
8.534574,9.586021,2.2047856
7.761366,9.81822,-4.1589394
14.783778,9.207678,5.0592628
14.569985,6.7840867,14.763296
8.577613,2.8063192,0.5315183
16.594242,8.624801,-1.1532362
-1.552147,-16.913515,-0.47779062
2.2824423,15.459735,15.065697
14.021604,9.7314005,4.728389
0.6856818,-16.95723,3.4572878
-2.4409564,16.665857,11.059408
-1.6016735,-7.623844,10.999082
-0.1711717,-19.370218,2.6525905
7.7854466,11.343865,3.1496851
-12.466338,8.677417,3.4985967
-6.045093,-13.730586,10.382875
5.4795823,-9.641662,8.337844
16.211426,10.586297,5.038838
15.547283,10.867778,-3.8732092
-3.614127,13.143215,0.46336743
-4.6823106,-9.055739,-0.30532786
3.7170057,1.7753996,-1.1231431
-5.543971,-3.9596574,3.9570558
1.8326428,14.665622,-13.495026
-11.339553,6.8921566,8.171096
-0.29265416,-12.663861,12.097794
13.354871,-3.678917,12.201525
2.6140409,0.3176015,0.32530695
3.8526046,4.5568166,0.7847036
15.753945,9.302181,-3.0185654
9.8070345,-13.47445,-2.3417418
1.5922451,-16.92141,3.366438
-5.5448556,-9.795874,8.708071
10.017765,16.498829,-4.843658
-13.944436,13.331774,-1.8332268
-8.230727,-3.4451146,-8.64051
-7.0811334,18.010717,1.1816252
-1.5045218,12.533083,1.5945158
-5.781298,-13.912328,13.759012
2.5480144,-17.041037,9.8227825
7.2197833,11.207715,6.971501
-5.273397,18.744333,7.1469703
-0.5486105,8.654042,14.573272
-5.362219,-1.5610945,18.080746
0.7712082,-14.403219,7.258335
10.096917,-14.93825,0.68035865
5.580278,-8.432675,8.727062
-1.956964,4.1608725,-10.616999
-0.74031013,4.395355,10.111024
11.922872,10.913075,10.202774
-0.87874997,-12.6262865,-3.9264817
13.761274,7.109825,-1.9614692
9.71011,-4.1805067,8.907483
8.086643,-10.213961,-13.081656
8.215156,-14.524201,-0.9352142
8.555674,2.7715497,0.64302254
-9.834063,2.9360418,2.3350556
-13.987446,13.889075,1.8822669
-3.757993,-6.6755543,4.327918
0.8794489,-12.825909,1.565284
3.479591,12.399601,3.464958
6.915069,2.1378102,0.19696419
-0.5698959,14.42074,-13.701811
1.7972004,-1.6501826,7.2422943
-8.607702,-12.842732,-1.7258004
6.1755166,6.95938,16.873466
-9.61105,-0.12213614,12.93752
-2.5948343,-0.64348114,-15.873996
7.9074264,0.3317729,6.393511
-13.681862,-2.7569764,-7.675973
-1.3832952,-10.707842,0.79489774
-1.5351944,-8.638592,0.965486
0.18081582,-7.3510776,7.7241597
-7.693554,-14.578708,9.226816
-8.762923,-2.9267309,11.001727
-10.130903,2.5154896,11.176377
1.108543,-17.232847,10.727114
10.797783,13.448538,3.5705702
-0.64007574,13.118215,8.613635
-1.0028981,-15.672904,3.5587962
16.531631,10.76571,-1.5061153
15.072841,8.414965,-4.616357
8.525961,0.4287781,0.49547458
10.811798,7.535815,-8.017539
-9.977283,11.7598915,7.474571
-4.6525283,-4.108438,-0.76332784
-3.429331,0.32877192,11.269784
0.17773409,7.3308396,19.978285
-1.7936605,3.9680226,-7.4620633
-0.46217555,7.2239385,13.680941
14.870891,11.993312,-6.803297
-12.664672,12.588771,-0.085361525
-3.8352923,-5.7686596,4.3841853
-7.414086,-2.4521706,10.0902
2.268319,-15.26987,13.733602
-4.107908,3.3127723,20.01935
5.5004263,-0.033350978,15.72023
5.2371492,21.048773,3.489938
1.4488031,-9.265968,7.528949
-4.5480046,-11.621937,10.098405
0.36560088,-6.025523,-11.472578
0.8544112,-11.105427,15.030819
-5.0019593,9.824682,13.12044
2.276167,14.585278,14.7434225
3.1129684,9.368198,10.667199
7.6697083,2.0344987,6.954701
-11.259352,-5.323336,-8.386281
4.462255,-7.392368,-8.172084
3.489839,-11.84813,1.903907
-17.923689,-4.7958465,5.9290614
9.596515,-2.8600757,13.745977
7.815873,0.9777754,16.075253
4.979607,11.503193,1.1302714
1.2775217,-0.25976908,6.3200116
-6.1293616,6.4428205,18.062555
3.2420266,0.8493333,5.838591
8.502007,1.9973676,5.90218
0.6370734,7.4237676,20.53317
-2.346944,3.0166268,14.286487
-18.083363,-0.60230297,10.014016
-12.551093,-4.7818327,-7.8588934
-16.619764,2.6380737,8.770544
2.869449,-1.5293075,1.2992287
11.061991,-2.5621884,11.841543
-10.255413,-13.959737,-3.6049273
-3.4758532,5.137186,7.414358
-2.6013978,-0.9115296,8.078186
-3.7056055,19.691319,-2.4266262
-15.355224,-1.0585891,7.9128337
11.847518,8.631295,15.044777
-7.9182057,-13.7015505,0.40180516
-6.148767,20.208397,8.385475
5.8970513,-6.027556,3.3768854
3.5436964,1.7983135,-0.838178
0.33199558,-13.618774,6.979945
-1.704766,20.807447,-1.0816656
15.807104,4.2289815,5.1819024
4.649612,-11.502168,0.2701689
-7.545259,1.3046682,-15.825072
-0.1836253,14.424373,14.465626
-0.3318896,1.225408,-4.821638
-7.2994537,11.608821,13.800225
1.6822553,-14.809753,0.5732335
-14.983551,-11.081611,6.7427797
-6.9446936,19.673037,4.8881764
1.1451981,-8.133521,0.7834182
13.417972,2.5274851,10.655703
-6.783992,-2.5098445,-6.7879786
-0.27886683,-15.95989,-0.07705686
3.343398,-8.4404335,13.158115
-1.545207,14.111069,-11.450394
-12.839567,-16.333376,7.017787
-6.7610955,-7.191874,-3.0637412
3.6700332,6.4431953,3.8391075
8.263843,9.613563,3.4523997
-1.7132381,-15.820015,2.546521
0.8020526,-15.781341,2.7443898
-2.8802319,6.1728506,6.4378204
-0.9026427,1.2298383,-18.042608
0.50181216,-15.181111,0.83976805
-19.05147,-2.0684383,7.214529
-1.0911256,0.2826855,-16.678848
1.2902408,-3.9641523,-5.8155155
-12.946391,-14.713805,-5.569018
-7.3231826,-14.387715,-11.878396
-2.4514692,16.802538,10.721425
-5.708684,13.0532465,4.1978025
-8.553662,-14.060794,-0.3817601
12.306387,11.774928,5.5471897
4.7025633,18.051493,4.515967
12.774849,12.044341,3.5437608
5.509669,-0.20001948,15.562584
-3.927968,-2.036725,-14.393382
-2.204107,18.367905,-2.796502
-10.889089,-7.6281686,6.6511397
-6.75194,1.7408965,-5.2751737
5.8591413,-5.9963794,4.9648266
-10.888878,-9.702638,10.427319
16.157187,8.407953,5.317018
-4.537458,-1.3639854,19.299
14.803667,-7.748354,-4.137615
-0.66544855,-8.9887,7.022543
-4.826816,-1.303548,19.709969
-1.8359948,-9.818461,-0.62263423
-13.294394,-1.1507605,9.461647
0.79255635,-9.96454,2.2157564
8.111153,0.78661513,-1.6053518
-0.07249067,14.759315,14.143158
-13.841496,-8.218771,6.2581296
17.9476,2.0436006,-6.335779
-10.412372,-4.553996,7.156635
2.1399257,0.62166065,14.372217
-4.942434,-12.801859,-6.3390594
9.317103,-6.3559113,12.46332
-9.646872,1.8271493,15.852389
2.6346557,16.094706,-10.621589
17.503662,8.045165,-2.4575944
0.004732689,8.401398,4.832652
-10.253072,-7.7721515,4.800768
-8.583619,16.788502,6.13199
-2.9300694,0.032189794,-14.651838
-12.589099,-14.816187,3.2054763
15.037199,11.162922,-6.0655303
0.19239491,17.512468,-10.387496
13.098204,-4.023273,13.274181
0.03384288,-9.775609,10.4036665
-9.577153,-11.284965,8.848501
-11.8302555,13.483154,0.17215411
-14.051718,11.266774,4.415255
0.24161306,-17.140213,11.691461
2.1798115,7.3465886,6.9339714
13.3195505,11.158182,2.8990054
-17.220713,-3.6867645,7.087498
-10.755353,1.3824763,17.066677
1.6046332,-6.4126015,-11.199739
6.971274,-12.975704,0.90215605
-6.169864,0.8415105,-4.7449446
-11.544026,-4.32253,5.074405
10.532702,10.682127,8.873734
-6.06592,21.46248,0.3685582
-15.678292,-11.070819,6.933203
-0.65290815,-16.55254,-5.8739266
-8.79039,-13.458937,-13.181137
-10.456996,-15.484005,-6.4832335
-5.4052052,-9.6072,7.61305
3.8051093,19.961504,4.4544377
10.396509,11.63312,8.398422
-4.6293154,10.019211,4.259206
-9.543008,-14.027661,-3.7348351
-1.3781135,3.7823384,6.738202
7.79955,2.5674462,-0.2645681
0.7030605,0.5383345,-1.3208855
5.965329,-8.176874,9.673412
-6.1280775,-7.0592494,10.783324
12.60773,5.8920546,7.258938
-13.760807,11.693137,6.1261344
-0.46678045,-16.438692,0.12128604
9.865455,15.496138,-4.0744843
-17.077353,0.7853687,8.803203
-0.4801127,19.70405,-3.8183455
-6.7520857,4.570376,2.5068262
5.314939,-1.408316,13.469539
-18.392776,1.6066314,7.5102444
-0.98779976,-9.455294,0.1193961
11.74502,12.216341,-3.1195436
-9.975193,0.14714728,-9.986294
-0.47528598,18.017174,-4.1281614
-1.281634,6.738538,-9.643236
-7.863022,21.62685,6.331361
1.9812926,-5.533443,12.709574
4.8450613,-18.848839,3.5035026
6.013766,16.65652,8.45297
0.1780976,-7.279093,8.25058
-10.381521,-6.418744,-12.619729
14.838001,7.047426,7.2824802
-6.1778135,20.78264,0.22352786
-9.561285,-5.5139985,-0.038606305
-8.468157,-1.9858624,12.282827
-2.329735,4.620941,7.3113065
2.572837,7.121321,2.7295446
10.509271,12.833935,8.923325
-0.60390306,-12.885067,2.382067
13.4866705,-5.3097425,6.671302
-8.001545,-14.906877,1.4522713
-4.712055,-13.699886,-8.418303
-8.550848,-12.798853,-1.8284818
2.3507874,-14.815121,6.502769
-2.396189,19.501375,-2.3342216
-5.02675,-13.9143505,10.0497675
-1.9292107,4.4998727,-8.328925
-6.84479,-10.982323,-0.028810428
5.459992,-7.8906507,1.5626476
-4.411962,0.9055873,13.7887125
-6.153713,-5.4851794,7.0243554
3.0641007,6.0954814,3.6680286
1.5700568,-13.315137,6.659343
-19.858177,0.23780411,8.974058
-12.686354,-12.843286,-4.1448708
13.646628,7.7791286,-4.917939
6.627096,14.857842,-4.342211
-10.731748,3.322181,9.231414
13.370199,2.5054913,15.561039
8.96215,9.534839,15.182316
5.2514052,-6.4542375,-5.9513865
2.0140984,14.168428,15.551611
-0.43932542,0.9891124,-2.666305
12.515969,6.9760003,-1.7945843
2.6008286,-4.496374,-5.8408437
-0.7404542,-9.305735,16.674944
8.569566,-0.58365613,14.13009
-7.8188734,-10.425461,7.102395
11.330406,13.00001,3.1135924
-8.432091,-13.945652,7.9018974
-11.627237,-13.424852,7.523446
-9.733553,-13.440963,1.389889
7.398664,-4.2452607,10.582319
2.0316308,-12.583156,1.178231
4.7953734,5.125446,9.37692
-5.3900027,11.048207,6.8391423
8.0186615,-0.027365906,1.8456962
14.8652315,12.081541,-6.5033026
-4.691634,-1.4325218,-15.618106
6.580637,13.004438,0.96423984
5.7839494,-17.157303,4.4921613
3.7364783,20.276794,3.8761752
-6.6414285,-13.422176,0.33163556
5.3156023,-7.428642,-0.08820363
-17.160833,13.215572,0.24960312
-10.376786,-15.7169895,-5.6502776
-5.962987,-5.221941,6.431844
-5.99998,12.1565895,5.5370507
-0.98267096,-18.96959,0.95688766
-1.1128038,-11.412769,2.1428351
17.595884,-10.659069,-2.7734778
4.2144136,18.138138,5.7115436
7.0047736,-3.2785668,9.999181
-5.8824725,-2.5063171,-18.996946
4.6365824,16.334955,-0.98896384
1.9047557,-15.6583185,1.6131747
-0.9312657,2.7626815,9.047131
-0.1951531,11.674236,4.5977902
3.8234978,9.896132,-0.03737966
-1.6277391,-10.775389,7.8143477
-4.863232,-12.077828,-10.955035
1.920033,-5.935996,12.855839
-0.5102267,-17.636148,-4.6752396
0.89186144,-9.592208,1.2408259
-6.251351,-10.869145,-0.85373425
-4.852302,-12.349917,5.3590574
2.6198795,1.2958401,14.947258
6.57482,-4.043939,10.746343
-6.8882914,-11.696619,13.212973
-7.719211,3.0527208,-5.0121603
-11.70773,-15.034128,10.728736
1.3890632,-11.695444,12.87662
-10.089656,14.139329,-1.0649151
-2.3866563,10.510652,-6.401619
-5.832804,22.859987,1.4196545
-7.2686224,11.265184,14.286095
-3.9920983,3.4466057,7.163734
-10.497988,-1.9782972,-6.2612143
8.296339,7.245582,14.811252
-0.24831255,-14.122315,1.5324022
8.533042,12.933594,8.0824995
0.53250915,-20.193903,-3.6075265
-15.269476,-1.108096,10.928258
-6.7743073,-10.410283,12.122966
-2.1871307,19.711409,-1.1254433
-14.647051,-6.743424,5.003929
-5.313324,-9.990441,8.929186
14.29748,6.8899426,13.882398
-11.963747,14.159842,-0.5670469
4.38854,-11.872868,-8.382648
-6.5922346,21.628542,-0.6500169
-7.751432,-1.9428684,-4.7190633
-13.631666,-4.0066466,-10.595962
9.436699,12.430088,1.0715815
7.6903796,5.814619,3.2680707
-8.030537,-8.278259,-5.2087564
7.6814237,9.294137,-4.4742727
1.5483365,-8.696125,1.1149375
9.178431,9.475321,15.160698
-0.021629032,16.23436,7.310501
4.3210864,0.15476905,4.8330326
5.948993,12.385594,0.7265521
-14.733108,-12.096777,-7.5486073
-2.3485684,14.153904,3.2826066
-6.0903635,-10.128992,-2.4598045
7.5138154,9.787497,1.49305
15.57131,8.456833,5.0963454
-13.345779,-14.645112,9.519652
-6.943767,2.8505003,21.271454
-15.219803,-0.50241286,8.467875
1.5487255,-19.271954,1.5568893
-14.266079,9.965659,6.3199034
-4.5050936,0.108734384,13.933199
7.566367,-10.107706,-12.892252
9.336937,11.429581,8.825084
-10.197754,0.01396476,16.893652
0.1289487,-15.14256,1.4889667
-5.3262596,-1.3679438,-17.05713
14.396792,8.217796,7.8367505
-3.7155545,-6.447635,4.4611363
1.9360136,-15.63174,-2.191701
0.72423357,10.354791,4.733486
-13.240535,-13.880295,9.732087
0.3859736,3.5761504,9.401545
3.8470242,-18.991285,-0.06864667
-3.341668,4.650509,-6.6413465
4.6821895,0.59199244,7.7492013
4.9182606,-0.072684124,10.9268675
10.8482895,-3.1342473,6.315056
9.018272,-5.487672,10.257074
6.2383084,-2.9122028,1.5371072
-3.7829876,3.4215143,6.9363813
-10.266255,-2.0690699,-6.0060186
0.47685015,-13.719591,-4.135767
13.214658,-2.8923674,12.816413
4.3528066,11.642939,3.366195
-6.360943,-4.8435197,3.5486898
10.788143,10.880185,1.2490426
-8.99385,0.8530927,8.526254
-0.4956878,-9.954523,7.083771
0.238657,3.6413875,19.241049
11.761416,15.174308,-5.126414
14.34259,4.9244847,-5.335363
-5.607182,10.050155,12.913311
-0.4096361,-15.706823,-0.2578299
9.064261,-12.085653,11.488644
2.9026484,-3.398725,10.684178
10.643072,6.743617,-4.7566814
-0.9432773,4.0593257,10.602574
-5.1743975,-6.794493,5.311526
-0.029752046,3.132998,19.067163
-5.203216,10.122624,11.53211
-0.27589965,8.487845,15.035141
-9.7146,-14.032352,9.7506695
-12.583019,-4.6915417,-8.075685
-14.535947,0.690383,12.719423
-0.70455027,2.5740037,9.012916
-0.0036593336,7.5955663,13.382114
0.37103254,16.342691,7.0842977
-11.773196,-16.025492,1.1694951
3.7786474,3.8174183,1.7376434
-9.52294,-9.830821,-11.200585
11.20806,7.109202,4.8991303
8.394186,10.105341,0.7790949
-9.304742,-14.104785,8.46433
15.654537,8.557402,-3.483606
16.951746,7.747293,-4.8549895
-6.872001,16.311344,10.669473
-11.574391,-16.358437,8.937159
-13.051659,14.70797,-0.1296963
-9.383406,-3.4932888,-8.841806
8.181953,10.357068,0.966892
10.325252,-5.702531,4.870147
6.6702485,-3.1536903,9.141015
6.2299376,19.315588,4.919481
-3.8454826,1.2893035,13.033688
7.291206,7.8729835,3.260688
-7.982292,-1.19745,-7.1129036
-0.7123418,10.34582,3.3042743
4.6393275,6.592512,17.050583
-7.63997,1.6380967,-6.2765727
2.069247,-6.237428,-5.752288
14.532573,-1.6777141,4.876024
9.896843,-1.669449,11.948182
2.290611,-6.197071,13.520034
-12.553019,-11.023279,-4.528039
4.207748,9.204667,9.704953
-1.1114802,17.11168,13.455288
5.6821113,4.8638825,14.294884
-4.1053004,1.4632977,-1.0798761
0.5561451,8.674158,3.8459136
-12.402024,-2.3956254,9.897039
1.6655506,-1.332715,17.369312
-5.0673633,-14.467552,10.976307
-14.180647,15.235845,0.6367316
-5.5446897,-8.893444,0.6562669
8.400107,12.59395,8.150779
2.3645878,-19.723352,1.1879122
13.932458,4.327038,-4.5970583
14.504632,-2.8738074,5.2655463
-0.61171395,9.578742,17.719658
4.393962,19.782585,5.538326
-3.660841,-0.08972911,-0.9724106
-2.4198368,-0.5869875,3.0928175
-2.9631412,8.677776,14.335295
11.887801,14.222308,-4.156173
14.459011,6.85597,14.277683
-1.9427257,-10.2095375,12.755214
3.4560084,11.537527,7.217019
-0.821788,7.240479,1.5918955
-13.055305,-12.376699,-1.695656
16.043964,7.9321675,5.2412696
-9.552196,-11.44762,-6.13188
3.4880304,10.352487,5.7739496
4.0442705,17.758558,5.748683
8.606409,0.51638603,0.12948583
1.376813,-16.035215,2.8545759
-4.2259965,22.343004,0.0913331
-1.1384892,-3.9656482,9.11747
-7.1629977,12.484081,6.319312
-1.5801404,12.482267,1.2791953
15.863887,11.077143,-1.8143499
0.46191078,15.906457,15.408648
-15.768253,-10.815211,3.931375
1.2980108,-12.304053,10.43648
-7.090464,10.84704,14.743923
3.688595,-14.820043,1.5081999
-3.6676166,12.509157,-3.4172375
13.480165,4.5030475,15.811176
-6.5099916,6.739579,6.566859
-4.264513,18.959743,7.426224
-8.363663,-1.5191249,5.0637164
0.22868206,-11.428428,8.675786
8.165823,-14.53272,-0.5826153
-8.825397,-0.8633761,-7.762952
7.2202916,9.688899,7.029771
12.462387,4.1375155,14.187002
8.425887,-5.6119223,8.95184
5.5580444,1.398555,16.24247
7.1548657,8.879909,3.028659
6.7446213,5.3001018,14.937815
-7.087265,21.235357,6.549159
-6.027373,-6.0439262,3.7139938
-12.770375,15.172484,1.5040481
-1.0554134,-11.649574,1.0076921
4.755221,-1.7204463,7.95793
-4.732583,-5.7153926,9.964923
-4.5569434,11.846414,3.0583706
15.510757,11.593754,-2.8840754
-18.503984,3.1148813,3.9740498
-13.291816,-1.5812957,3.0948381
5.034951,-6.2146153,4.062928
11.242887,15.975419,-6.088764
2.2098718,-1.796003,7.0667424
-4.0912504,2.316712,14.442921
1.849175,-16.31226,1.0885253
-2.116148,-12.88532,-2.899015
11.351755,10.353933,2.6474159
-2.6134033,-13.178021,-3.6482508
-4.7001987,-8.915312,1.8884422
-8.364872,16.75637,5.5575128
-14.335631,-1.3868531,-2.4794722
-1.6691052,-4.314677,4.3461876
11.494154,-4.89175,12.730305
3.6611469,16.407984,5.1986976
-7.3301845,21.31352,-0.5107349
11.237572,9.841534,9.140491
14.965489,-4.838295,2.7352176
2.603459,10.162721,0.089152426
-12.4399,-5.4875774,5.1794534
-0.720248,7.265663,13.775282
4.0038047,-16.415844,-0.17311133
-9.975627,2.833296,-11.811778
-2.487773,6.3894143,-9.077306
-13.386684,-15.2230625,-5.2808084
-4.594519,8.634591,2.0003252
5.5441046,20.854408,4.234335
-1.264136,-17.311602,-0.11422138
8.863312,-12.838228,-0.10079974
-0.08824037,5.4112873,18.479214
-3.0241632,5.049849,18.20937
18.149923,8.078504,-4.1417475
-7.6047215,-11.252069,1.1830181
-0.03916566,-4.2304935,3.3530717
-1.0662771,-3.4554207,2.8987231
-2.340415,16.90949,11.113204
-8.977126,17.509928,5.886829
-8.005332,-13.988282,-2.0227394
6.957104,-2.602349,15.334005
8.079887,5.0830503,11.583653
-2.1257885,17.718115,0.0063181412
-0.24568051,-16.387085,8.102045
0.41395026,-7.3018804,-2.8670642
-0.7767823,-8.336704,12.816637
-8.320039,-10.521109,-5.515253
0.92333335,14.841217,-1.8530265
-7.17861,12.488285,5.8059764
-1.2073548,7.6077003,3.54317
-1.5564264,17.07846,13.753717
-4.165699,0.31913087,14.191216
-1.6035149,5.676114,7.7141595
-10.490475,5.488359,-2.0918632
3.6670954,11.303744,2.1019862
-1.2675906,7.8933797,14.065948
-11.589086,-2.623194,5.6443424
-0.4976261,19.929253,-3.5746846
2.2300549,7.9155164,-1.6389163
13.040938,15.955962,-3.5723999
-1.3296437,8.225548,15.27657
0.4097368,-5.67685,-6.2905345
10.95647,-4.116034,13.093411
10.700087,11.550815,2.5301185
-1.5354538,7.7499285,1.9349222
1.5621881,-18.036177,4.1332974
-4.204463,3.3080409,20.164558
-8.231493,17.164812,7.8417344
-2.3732898,-9.00515,10.1595745
3.5966423,11.24897,-15.158829
-9.464265,-3.3248482,-10.039298
-1.5546701,7.553453,-3.8634138
6.616313,1.3393403,15.384012
-9.879709,-2.2233274,-6.0425105
8.762803,-15.118831,-1.0690013
-6.5940766,5.7920914,17.228949
7.15239,11.196367,7.3430066
-7.8312826,-3.5643716,17.760149
0.03896361,18.847664,-1.159468
-5.914499,-5.429387,4.996068
-11.664148,-2.8572032,2.1356528
-7.525089,-3.1525304,17.014788
5.6147714,7.3111653,17.361101
-12.743047,-9.932988,4.1368136
-12.027305,-1.985648,-7.3664813
-11.184696,-3.5633125,6.7466507
-11.820457,-15.150573,6.3512363
14.671364,-3.417986,12.421907
-6.1701407,-12.234802,11.723985
10.621864,-13.822567,-3.0311573
-5.4752755,8.705138,4.167066
-8.650644,-10.263085,-6.4820986
-10.313492,7.282976,11.376693
2.7310126,16.036789,-10.685123
-4.352844,11.686262,4.3004737
11.136499,7.502438,14.486577
10.164005,-14.442797,1.0805575
9.643591,10.08276,2.0452783
1.1054232,10.863803,-0.09032371
1.5466416,-15.075661,0.33388472
-7.202925,-3.5410507,13.100503
-11.581254,6.4188247,12.234577
8.479383,1.0546113,5.372939
7.246712,9.847224,6.8525295
-2.3131332,1.2083219,15.262409
5.056312,5.666198,16.555029
10.635313,-12.181272,0.29449537
0.55426544,-11.853054,10.202949
4.5967503,-6.47634,1.8938072
-10.326075,-3.96582,7.2324142
10.378466,-16.005262,-1.5907134
-15.765195,1.2058862,-1.276576
3.8215537,-0.96312773,10.793151
-4.60624,-4.5195403,9.526287
8.669961,12.665143,2.5509155
4.073611,-8.075262,-6.870867
2.9078934,-3.2104855,6.098673
1.2493538,-20.12526,1.4210976
0.09793043,3.1721447,9.564763
8.752143,-5.1874866,8.838956
-0.26770943,-14.140416,1.2730328
8.078919,9.731666,3.3222377
-8.003433,16.21876,5.9991193
5.5430174,8.460661,10.038054
-7.7941,15.87459,6.0222044
12.334573,6.3899174,-2.5628254
11.604822,5.492592,12.672934
-2.122686,-3.9958003,9.642174
10.714248,-15.415403,-1.6577437
-2.085044,17.188162,11.863077
7.1455674,1.5741953,5.568496
17.660488,9.890053,-3.060865
-0.48086277,-14.94265,7.892872
